N	Stage	Well	1-Pentene	2-Methyl-1-butene	Pentane	Pentane, 2-methyl-	Pentane, 3-methyl-	1-Hexene	n-Hexane	Cyclopentane, methyl-	Pentane, 2,4-dimethyl-	Benzene	Cyclohexane	Hexane, 2-methyl-	Hexane, 3-methyl-	Cyclopentane, 1,3-dimethyl-, cis-	Cyclopentane, 1,3-dimethyl-, trans-	Cyclopentane, 1,2-dimethyl-, trans-	1-Heptene	Heptane	Cyclohexane, methyl-	Hexane, 2,5-dimethyl-	Toluene	Heptane, 3-methyl-	Cyclohexane, 1,4-dimethyl-, trans-	1-Octene	Cyclohexane, 1,2-dimethyl-, trans-	Octane	Ethylbenzene	Benzene, 1,3-dimethyl-	p-Xylene	o-Xylene	1-Nonene	Nonane	Benzene, propyl-	Benzene, 1-ethyl-3-methyl-	Benzene, 1-ethyl-4-methyl-	Mesitylene	Benzene, 1-ethyl-2-methyl-	Benzene, 1,2,4-trimethyl-	1-Decene	Decane	Benzene, n-butyl-	Undecane	Benzene, 1,2,4,5-tetramethyl-	Dodecane	Tridecane	Tetradecane	Pentadecane	Hexadecane	Heptadecane	Pentadecane, 2,6,10,14-tetramethyl-	Octadecane	Hexadecane, 2,6,10,14-tetramethyl-
298	1	field	2.67467	0.48402	10.84262	0.7519	0.56391	0.22879	4.60736	0.25874	0.12339	12.61858	0.16291	0.17045	0.37404	0.06055	0.06263	0.2886	0.8413	0.41532	0.30474	0.10804	2.04006	0.0526	0.02257	1.09714	0.02648	0.56075	0.29587	0.65493	0.24494	2.46324	0.25298	0.64828	0.47664	0.38828	0.13426	0.32358	0.18348	0.89934	0.10657	1.57171	0.13693	4.48351	0.1498	2.24666	2.68938	5.37412	4.93075	14.87697	1.17704	1.08569	0.7736	0.70295
299	1	field	3.53835	0.16548	20.73687	0.6538	0.46956	0.4506	2.65174	0.24402	0.0885	7.89389	0.10244	0.15183	0.24244	0.01968	0.01481	0.058	0.81974	0.2574	0.11614	0.09911	1.76463	0.04052	0.01146	0.75955	0.01856	0.44555	0.20006	0.36279	0.17046	1.22413	0.11723	0.21767	0.11538	0.176	0.06512	0.09328	0.07282	0.38713	0.03047	0.42311	0.05094	1.91164	0.0546	1.20541	1.18971	2.07155	1.8513	5.12485	0.42184	0.48488	0.40529	0.31394
300	2	field	2.3739	0.32775	12.81259	0.28709	0.2277	0.17701	1.22131	0.12011	0.03468	7.59658	0.03829	0.07197	0.06141	0.00587	0.00722	0.01601	0.56962	0.24794	0.04629	0.06469	0.82042	0.02551	0.01014	0.60195	0.01308	0.6098	0.16354	0.44635	0.21266	1.37326	0.51578	1.00951	0.11386	0.26095	0.11439	0.23298	0.10054	0.59787	0.10503	0.83727	0.07099	2.89088	0.09778	1.71339	1.55311	5.3196	2.56973	40.02506	1.5616	1.44831	3.93158	2.04101
301	1	field	2.18464	0.61819	10.02845	1.19193	1.04235	0.26669	8.29267	0.36565	0.08248	14.17162	0.0729	0.10538	0.16549	0.0154	0.01272	0.04474	0.71908	0.24913	0.07617	0.02309	1.32749	0.0348	0.01277	0.24488	0.02398	0.3689	0.24668	0.56973	0.22508	3.19218	0.25166	0.4431	0.14724	0.35926	0.13424	0.26809	0.16006	0.78371	0.12364	1.32244	0.14334	4.37117	0.1466	2.08763	2.1983	3.89708	4.08543	15.18458	1.71954	1.26376	1.24079	0.86538
302	2	field	3.02117	1.81029	7.811	1.65784	0.90072	0.63034	2.88723	0.15394	0.14066	6.38631	0.03575	0.93981	0.92021	0.09965	0.08003	0.08964	0.69732	0.84741	0.15033	0.10992	7.61465	0.27896	0.01665	0.3144	0.03512	0.47241	0.35291	0.85564	0.31229	2.06139	0.14649	0.32591	0.07483	0.20668	0.07187	0.13216	0.08471	0.33631	0.03488	0.49566	0.05292	1.67964	0.04107	0.81915	0.87165	1.57758	1.47676	4.06221	0.37902	0.38973	0.20158	0.19485
303	1	field	1.87192	0.40169	7.51131	0.33199	0.25646	0.27661	1.36937	0.12853	0.05698	8.73652	0.08456	0.12277	0.13907	0.02515	0.01837	0.036	0.79482	0.23508	0.08541	0.06296	1.3199	0.06261	0.01929	0.2509	0.03045	0.47607	0.23236	0.55587	0.16758	2.58539	0.19019	1.05514	0.19766	0.38319	0.15905	0.25306	0.20921	0.96764	0.06439	2.06275	0.17357	4.47114	0.14622	1.81682	1.70771	3.35764	2.61119	17.16917	0.68108	0.84871	0.99582	0.49154
304	1	field	1.71511	0.69334	10.97298	3.28031	3.07402	0.27631	37.24862	1.06725	0.14859	5.97734	0.09899	0.11502	0.20177	0.01222	0.01369	0.01937	0.8683	0.43312	0.07499	0.06019	2.31258	0.05087	0.02044	0.47872	0.03789	0.87023	0.3818	1.02328	0.4698	4.31054	0.59193	1.29145	0.30311	0.72933	0.27331	1.33689	0.33554	1.85097	0.21016	5.18897	0.39791	23.04652	0.51105	12.82412	12.5686	19.15806	16.48831	37.28219	3.30011	4.14361	5.69965	2.48598
331	1	field	1.9408	0.56745	13.71132	1.118	0.94876	0.23018	7.13875	0.34909	0.06715	8.23722	0.14475	0.08111	0.11978	0.01854	0.02091	0.05206	0.65424	0.15879	0.09847	0.05587	1.22414	0.035	0.01875	0.16861	0.02226	0.31809	0.20829	0.42988	0.1871	1.74525	0.18282	0.3964	0.11404	0.29982	0.11488	0.38582	0.14935	0.7213	0.08045	1.31297	0.16335	5.95317	0.17064	2.9823	3.41257	7.03786	5.43209	46.41314	2.87803	1.80405	4.16265	1.39228
332	1	field	2.01382	0.48015	9.29892	1.51046	1.20748	0.23787	8.41603	0.54492	0.16135	7.64571	0.23231	0.24266	0.00001	0.07321	0.08662	0.27803	0.75438	0.35028	0.41252	0.11362	2.47396	0.09589	0.02883	0.68075	0.03992	0.53525	0.42487	0.74831	0.38811	2.82719	0.3652	0.427	0.17907	0.38682	0.17451	0.43107	0.20039	0.95108	0.1075	1.0546	0.12878	4.63528	0.18142	2.81179	2.89376	5.904	4.57086	20.55624	1.57504	1.12198	1.26691	0.73503
333	1	field	1.40652	0.5599	2.81337	0.60554	0.48649	0.25726	4.31208	0.16819	0.06319	13.48719	0.0343	0.05177	0.08514	0.00931	0.01351	0.01293	0.61376	0.15682	0.05566	0.02313	0.9934	0.03124	0.01871	0.28032	0.01944	0.30569	0.19678	0.49684	0.2116	1.93062	0.26848	0.37224	0.17104	0.30035	0.11359	0.3371	0.1399	0.72083	0.10106	1.25796	0.13005	4.97598	0.13025	2.31519	2.70375	4.44494	3.08728	13.2504	0.97925	1.34026	1.52112	0.9222
